Date,Timestamp,ISO8601,Elevation (meter),Vertical Accuracy (meter),Cumulative Distance (meter),GPS Segment,Since start (second)
07:58:50.999,1781161130.999,2026-06-11T07:58:50.999+0100,8.738,0.690,2740.476,2,959.765
07:58:51.999,1781161131.999,2026-06-11T07:58:51.999+0100,8.740,0.690,2744.174,2,960.765
07:58:52.999,1781161132.999,2026-06-11T07:58:52.999+0100,8.741,0.690,2747.986,2,961.765
07:58:53.999,1781161133.999,2026-06-11T07:58:53.999+0100,8.741,0.690,2751.844,2,962.765
07:58:54.999,1781161134.999,2026-06-11T07:58:54.999+0100,8.741,0.690,2755.636,2,963.765
07:58:55.999,1781161135.999,2026-06-11T07:58:55.999+0100,8.740,0.690,2759.072,2,964.765
07:58:56.999,1781161136.999,2026-06-11T07:58:56.999+0100,8.738,0.690,2762.509,2,965.765
07:58:57.999,1781161137.999,2026-06-11T07:58:57.999+0100,8.737,0.690,2765.822,2,966.765
07:58:58.999,1781161138.999,2026-06-11T07:58:58.999+0100,8.736,0.690,2769.056,2,967.765
07:58:59.999,1781161139.999,2026-06-11T07:58:59.999+0100,8.736,0.690,2772.316,2,968.765
07:59:00.999,1781161140.999,2026-06-11T07:59:00.999+0100,8.737,0.690,2775.934,2,969.765
07:59:01.999,1781161141.999,2026-06-11T07:59:01.999+0100,8.739,0.690,2779.552,2,970.765
07:59:02.999,1781161142.999,2026-06-11T07:59:02.999+0100,8.740,0.690,2783.320,2,971.765
07:59:03.999,1781161143.999,2026-06-11T07:59:03.999+0100,8.741,0.690,2787.229,2,972.765
07:59:04.999,1781161144.999,2026-06-11T07:59:04.999+0100,8.740,0.690,2791.137,2,973.765
07:59:05.999,1781161145.999,2026-06-11T07:59:05.999+0100,8.739,0.690,2794.595,2,974.765
07:59:06.999,1781161146.999,2026-06-11T07:59:06.999+0100,8.736,0.690,2798.040,2,975.765
07:59:07.999,1781161147.999,2026-06-11T07:59:07.999+0100,8.734,0.690,2801.653,2,976.765
07:59:08.999,1781161148.999,2026-06-11T07:59:08.999+0100,8.732,0.690,2805.494,2,977.765
07:59:09.999,1781161149.999,2026-06-11T07:59:09.999+0100,8.732,0.690,2809.335,2,978.765
07:59:10.999,1781161150.999,2026-06-11T07:59:10.999+0100,8.733,0.690,2813.053,2,979.765
07:59:11.999,1781161151.999,2026-06-11T07:59:11.999+0100,8.735,0.690,2816.754,2,980.765
07:59:12.999,1781161152.999,2026-06-11T07:59:12.999+0100,8.739,0.690,2820.344,2,981.765
07:59:13.999,1781161153.999,2026-06-11T07:59:13.999+0100,8.744,0.690,2823.711,2,982.765
07:59:14.999,1781161154.999,2026-06-11T07:59:14.999+0100,8.749,0.690,2827.078,2,983.765
07:59:15.999,1781161155.999,2026-06-11T07:59:15.999+0100,8.755,0.690,2830.099,2,984.765
07:59:16.999,1781161156.999,2026-06-11T07:59:16.999+0100,8.763,0.690,2833.027,2,985.765
07:59:17.999,1781161157.999,2026-06-11T07:59:17.999+0100,8.771,0.690,2836.129,2,986.765
07:59:18.999,1781161158.999,2026-06-11T07:59:18.999+0100,8.781,0.690,2839.790,2,987.765
07:59:19.999,1781161159.999,2026-06-11T07:59:19.999+0100,8.792,0.690,2843.452,2,988.765
07:59:20.999,1781161160.999,2026-06-11T07:59:20.999+0100,8.804,0.690,2847.310,2,989.765
07:59:21.999,1781161161.999,2026-06-11T07:59:21.999+0100,8.817,0.690,2851.257,2,990.765
07:59:22.999,1781161162.999,2026-06-11T07:59:22.999+0100,8.830,0.690,2855.103,2,991.765
07:59:23.999,1781161163.999,2026-06-11T07:59:23.999+0100,8.841,0.690,2858.354,2,992.765
07:59:24.999,1781161164.999,2026-06-11T07:59:24.999+0100,8.851,0.690,2861.605,2,993.765
07:59:25.999,1781161165.999,2026-06-11T07:59:25.999+0100,8.856,0.690,2865.169,2,994.765
07:59:26.999,1781161166.999,2026-06-11T07:59:26.999+0100,8.856,0.690,2868.942,2,995.765
07:59:27.999,1781161167.999,2026-06-11T07:59:27.999+0100,8.850,0.690,2872.696,2,996.765
07:59:28.999,1781161168.999,2026-06-11T07:59:28.999+0100,8.836,0.690,2876.092,2,997.765
07:59:29.999,1781161169.999,2026-06-11T07:59:29.999+0100,8.814,0.690,2879.487,2,998.765
07:59:30.999,1781161170.999,2026-06-11T07:59:30.999+0100,8.785,0.690,2882.957,2,999.765
07:59:31.999,1781161171.999,2026-06-11T07:59:31.999+0100,8.749,0.690,2886.499,2,1000.765
07:59:32.999,1781161172.999,2026-06-11T07:59:32.999+0100,8.707,0.690,2890.041,2,1001.765
07:59:33.999,1781161173.999,2026-06-11T07:59:33.999+0100,8.658,0.690,2892.170,2,1002.765
07:59:34.999,1781161174.999,2026-06-11T07:59:34.999+0100,8.605,0.690,2894.238,2,1003.765
07:59:35.999,1781161175.999,2026-06-11T07:59:35.999+0100,8.548,0.690,2896.367,2,1004.765
07:59:36.999,1781161176.999,2026-06-11T07:59:36.999+0100,8.488,0.690,2898.585,2,1005.765
07:59:37.999,1781161177.999,2026-06-11T07:59:37.999+0100,8.427,0.690,2900.803,2,1006.765
07:59:38.999,1781161178.999,2026-06-11T07:59:38.999+0100,8.366,0.690,2904.662,2,1007.765
07:59:39.999,1781161179.999,2026-06-11T07:59:39.999+0100,8.309,0.690,2908.777,2,1008.765
07:59:40.999,1781161180.999,2026-06-11T07:59:40.999+0100,8.256,0.690,2912.599,2,1009.765
07:59:41.999,1781161181.999,2026-06-11T07:59:41.999+0100,8.210,0.690,2915.792,2,1010.765
07:59:42.999,1781161182.999,2026-06-11T07:59:42.999+0100,8.172,0.690,2918.986,2,1011.765
07:59:43.999,1781161183.999,2026-06-11T07:59:43.999+0100,8.142,0.690,2922.580,2,1012.765
07:59:44.999,1781161184.999,2026-06-11T07:59:44.999+0100,8.120,0.690,2926.293,2,1013.765
07:59:45.999,1781161185.999,2026-06-11T07:59:45.999+0100,8.105,0.690,2929.854,2,1014.765
07:59:46.999,1781161186.999,2026-06-11T07:59:46.999+0100,8.095,0.690,2932.890,2,1015.765
07:59:47.999,1781161187.999,2026-06-11T07:59:47.999+0100,8.088,0.690,2935.925,2,1016.765
07:59:48.999,1781161188.999,2026-06-11T07:59:48.999+0100,8.084,0.690,2939.857,2,1017.765
07:59:49.999,1781161189.999,2026-06-11T07:59:49.999+0100,8.080,0.690,2944.214,2,1018.765
07:59:50.999,1781161190.999,2026-06-11T07:59:50.999+0100,8.075,0.690,2948.443,2,1019.765
07:59:51.999,1781161191.999,2026-06-11T07:59:51.999+0100,8.070,0.690,2951.818,2,1020.765
07:59:52.999,1781161192.999,2026-06-11T07:59:52.999+0100,8.064,0.690,2955.194,2,1021.765
07:59:53.999,1781161193.999,2026-06-11T07:59:53.999+0100,8.058,0.690,2958.565,2,1022.765
07:59:54.999,1781161194.999,2026-06-11T07:59:54.999+0100,8.054,0.690,2961.933,2,1023.765
07:59:55.999,1781161195.999,2026-06-11T07:59:55.999+0100,8.051,0.690,2965.290,2,1024.765
07:59:56.999,1781161196.999,2026-06-11T07:59:56.999+0100,8.052,0.690,2968.370,2,1025.765
07:59:57.999,1781161197.999,2026-06-11T07:59:57.999+0100,8.057,0.690,2971.451,2,1026.765
07:59:58.999,1781161198.999,2026-06-11T07:59:58.999+0100,8.065,0.690,2975.274,2,1027.765
07:59:59.999,1781161199.999,2026-06-11T07:59:59.999+0100,8.078,0.690,2979.868,2,1028.765
08:00:00.999,1781161200.999,2026-06-11T08:00:00.999+0100,8.094,0.690,2984.461,2,1029.765
08:00:01.999,1781161201.999,2026-06-11T08:00:01.999+0100,8.113,0.690,2987.813,2,1030.765
08:00:02.999,1781161202.999,2026-06-11T08:00:02.999+0100,8.135,0.690,2991.093,2,1031.765
08:00:03.999,1781161203.999,2026-06-11T08:00:03.999+0100,8.159,0.690,2994.399,2,1032.765
08:00:04.999,1781161204.999,2026-06-11T08:00:04.999+0100,8.184,0.690,2997.746,2,1033.765
08:00:05.999,1781161205.999,2026-06-11T08:00:05.999+0100,8.210,0.690,3001.093,2,1034.765
08:00:06.999,1781161206.999,2026-06-11T08:00:06.999+0100,8.235,0.690,3004.220,2,1035.765
08:00:07.999,1781161207.999,2026-06-11T08:00:07.999+0100,8.260,0.690,3007.309,2,1036.765
08:00:08.999,1781161208.999,2026-06-11T08:00:08.999+0100,8.283,0.690,3010.552,2,1037.765
08:00:09.999,1781161209.999,2026-06-11T08:00:09.999+0100,8.304,0.690,3014.147,2,1038.765
08:00:10.999,1781161210.999,2026-06-11T08:00:10.999+0100,8.322,0.690,3017.742,2,1039.765
08:00:11.999,1781161211.999,2026-06-11T08:00:11.999+0100,8.337,0.690,3021.599,2,1040.765
08:00:12.999,1781161212.999,2026-06-11T08:00:12.999+0100,8.351,0.690,3025.541,2,1041.765
08:00:13.999,1781161213.999,2026-06-11T08:00:13.999+0100,8.362,0.690,3029.293,2,1042.765
08:00:14.999,1781161214.999,2026-06-11T08:00:14.999+0100,8.374,0.690,3032.340,2,1043.765
08:00:15.999,1781161215.999,2026-06-11T08:00:15.999+0100,8.385,0.690,3035.388,2,1044.765
08:00:16.999,1781161216.999,2026-06-11T08:00:16.999+0100,8.399,0.690,3038.762,2,1045.765
08:00:17.999,1781161217.999,2026-06-11T08:00:17.999+0100,8.415,0.690,3042.301,2,1046.765
08:00:18.999,1781161218.999,2026-06-11T08:00:18.999+0100,8.436,0.690,3045.882,2,1047.765
08:00:19.999,1781161219.999,2026-06-11T08:00:19.999+0100,8.462,0.690,3049.776,2,1048.765
08:00:20.999,1781161220.999,2026-06-11T08:00:20.999+0100,8.494,0.690,3053.671,2,1049.765
08:00:21.999,1781161221.999,2026-06-11T08:00:21.999+0100,8.531,0.690,3057.435,2,1050.765
08:00:22.999,1781161222.999,2026-06-11T08:00:22.999+0100,8.574,0.690,3061.103,2,1051.765
08:00:23.999,1781161223.999,2026-06-11T08:00:23.999+0100,8.622,0.690,3064.760,2,1052.765
08:00:24.999,1781161224.999,2026-06-11T08:00:24.999+0100,8.674,0.690,3068.001,2,1053.765
08:00:25.999,1781161225.999,2026-06-11T08:00:25.999+0100,8.730,0.690,3071.241,2,1054.765
08:00:26.999,1781161226.999,2026-06-11T08:00:26.999+0100,8.788,0.690,3074.543,2,1055.765
08:00:27.999,1781161227.999,2026-06-11T08:00:27.999+0100,8.848,0.690,3077.911,2,1056.765
08:00:28.999,1781161228.999,2026-06-11T08:00:28.999+0100,8.908,0.690,3081.279,2,1057.765
08:00:29.999,1781161229.999,2026-06-11T08:00:29.999+0100,8.968,0.690,3084.509,2,1058.765
08:00:30.999,1781161230.999,2026-06-11T08:00:30.999+0100,9.027,0.690,3087.729,2,1059.765
08:00:31.999,1781161231.999,2026-06-11T08:00:31.999+0100,9.086,0.690,3091.141,2,1060.765
08:00:32.999,1781161232.999,2026-06-11T08:00:32.999+0100,9.145,0.690,3094.859,2,1061.765
08:00:33.999,1781161233.999,2026-06-11T08:00:33.999+0100,9.203,0.690,3098.578,2,1062.765
08:00:34.999,1781161234.999,2026-06-11T08:00:34.999+0100,9.262,0.690,3102.017,2,1063.765
08:00:35.999,1781161235.999,2026-06-11T08:00:35.999+0100,9.322,0.690,3105.402,2,1064.765
08:00:36.999,1781161236.999,2026-06-11T08:00:36.999+0100,9.381,0.690,3108.919,2,1065.765
08:00:37.999,1781161237.999,2026-06-11T08:00:37.999+0100,9.440,0.690,3112.755,2,1066.765
08:00:38.999,1781161238.999,2026-06-11T08:00:38.999+0100,9.499,0.690,3116.592,2,1067.765
08:00:39.999,1781161239.999,2026-06-11T08:00:39.999+0100,9.556,0.690,3119.947,2,1068.765
08:00:40.999,1781161240.999,2026-06-11T08:00:40.999+0100,9.613,0.690,3123.138,2,1069.765
08:00:41.999,1781161241.999,2026-06-11T08:00:41.999+0100,9.668,0.690,3126.463,2,1070.765
08:00:42.999,1781161242.999,2026-06-11T08:00:42.999+0100,9.723,0.690,3130.330,2,1071.765
08:00:43.999,1781161243.999,2026-06-11T08:00:43.999+0100,9.777,0.690,3134.197,2,1072.765
08:00:44.999,1781161244.999,2026-06-11T08:00:44.999+0100,9.832,0.690,3137.721,2,1073.765
08:00:45.999,1781161245.999,2026-06-11T08:00:45.999+0100,9.885,0.690,3141.060,2,1074.765
08:00:46.999,1781161246.999,2026-06-11T08:00:46.999+0100,9.937,0.690,3144.413,2,1075.765
08:00:47.999,1781161247.999,2026-06-11T08:00:47.999+0100,9.987,0.690,3147.878,2,1076.765
08:00:48.999,1781161248.999,2026-06-11T08:00:48.999+0100,10.035,0.690,3151.343,2,1077.765
08:00:49.999,1781161249.999,2026-06-11T08:00:49.999+0100,10.078,0.690,3154.872,2,1078.765
08:00:50.999,1781161250.999,2026-06-11T08:00:50.999+0100,10.117,0.690,3158.449,2,1079.765
08:00:51.999,1781161251.999,2026-06-11T08:00:51.999+0100,10.151,0.690,3162.027,2,1080.765
08:00:52.999,1781161252.999,2026-06-11T08:00:52.999+0100,10.180,0.690,3165.555,2,1081.765
08:00:53.999,1781161253.999,2026-06-11T08:00:53.999+0100,10.203,0.690,3169.083,2,1082.765
08:00:54.999,1781161254.999,2026-06-11T08:00:54.999+0100,10.221,0.690,3172.589,2,1083.765
08:00:55.999,1781161255.999,2026-06-11T08:00:55.999+0100,10.234,0.690,3176.070,2,1084.765
08:00:56.999,1781161256.999,2026-06-11T08:00:56.999+0100,10.241,0.690,3179.551,2,1085.765
08:00:57.999,1781161257.999,2026-06-11T08:00:57.999+0100,10.240,0.690,3183.077,2,1086.765
08:00:58.999,1781161258.999,2026-06-11T08:00:58.999+0100,10.231,0.690,3186.606,2,1087.765
08:00:59.999,1781161259.999,2026-06-11T08:00:59.999+0100,10.212,0.690,3190.361,2,1088.765
08:01:00.999,1781161260.999,2026-06-11T08:01:00.999+0100,10.182,0.690,3194.496,2,1089.765
08:01:01.999,1781161261.999,2026-06-11T08:01:01.999+0100,10.139,0.690,3198.631,2,1090.765
08:01:02.999,1781161262.999,2026-06-11T08:01:02.999+0100,10.085,0.690,3202.230,2,1091.765
08:01:03.999,1781161263.999,2026-06-11T08:01:03.999+0100,10.020,0.690,3205.717,2,1092.765
08:01:04.999,1781161264.999,2026-06-11T08:01:04.999+0100,9.945,0.690,3209.310,2,1093.765
08:01:05.999,1781161265.999,2026-06-11T08:01:05.999+0100,9.862,0.690,3213.183,2,1094.765
08:01:06.999,1781161266.999,2026-06-11T08:01:06.999+0100,9.773,0.690,3217.056,2,1095.765
08:01:07.999,1781161267.999,2026-06-11T08:01:07.999+0100,9.682,0.690,3220.833,2,1096.765
08:01:08.999,1781161268.999,2026-06-11T08:01:08.999+0100,9.590,0.690,3224.576,2,1097.765
08:01:09.999,1781161269.999,2026-06-11T08:01:09.999+0100,9.499,0.690,3228.361,2,1098.765
08:01:10.999,1781161270.999,2026-06-11T08:01:10.999+0100,9.410,0.690,3232.332,2,1099.765
08:01:11.999,1781161271.999,2026-06-11T08:01:11.999+0100,9.326,0.690,3236.303,2,1100.765
08:01:12.999,1781161272.999,2026-06-11T08:01:12.999+0100,9.246,0.690,3239.967,2,1101.765
08:01:13.999,1781161273.999,2026-06-11T08:01:13.999+0100,9.171,0.690,3243.459,2,1102.765
08:01:14.999,1781161274.999,2026-06-11T08:01:14.999+0100,9.101,0.690,3246.990,2,1103.765
08:01:15.999,1781161275.999,2026-06-11T08:01:15.999+0100,9.036,0.690,3250.910,2,1104.765
08:01:16.999,1781161276.999,2026-06-11T08:01:16.999+0100,8.976,0.690,3254.831,2,1105.765
08:01:17.999,1781161277.999,2026-06-11T08:01:17.999+0100,8.922,0.690,3258.816,2,1106.765
08:01:18.999,1781161278.999,2026-06-11T08:01:18.999+0100,8.875,0.690,3262.854,2,1107.765
08:01:19.999,1781161279.999,2026-06-11T08:01:19.999+0100,8.835,0.690,3266.892,2,1108.765
08:01:20.999,1781161280.999,2026-06-11T08:01:20.999+0100,8.803,0.690,3270.465,2,1109.765
08:01:21.999,1781161281.999,2026-06-11T08:01:21.999+0100,8.779,0.690,3274.038,2,1110.765
08:01:22.999,1781161282.999,2026-06-11T08:01:22.999+0100,8.763,0.690,3277.335,2,1111.765
08:01:23.999,1781161283.999,2026-06-11T08:01:23.999+0100,8.755,0.690,3280.296,2,1112.765
08:01:24.999,1781161284.999,2026-06-11T08:01:24.999+0100,8.752,0.690,3283.258,2,1113.765
08:01:25.999,1781161285.999,2026-06-11T08:01:25.999+0100,8.755,0.690,3287.182,2,1114.765
08:01:26.999,1781161286.999,2026-06-11T08:01:26.999+0100,8.761,0.690,3291.206,2,1115.765
08:01:27.999,1781161287.999,2026-06-11T08:01:27.999+0100,8.768,0.690,3295.154,2,1116.765
08:01:28.999,1781161288.999,2026-06-11T08:01:28.999+0100,8.774,0.690,3298.964,2,1117.765
08:01:29.999,1781161289.999,2026-06-11T08:01:29.999+0100,8.778,0.690,3302.775,2,1118.765
08:01:30.999,1781161290.999,2026-06-11T08:01:30.999+0100,8.780,0.690,3305.844,2,1119.765
08:01:31.999,1781161291.999,2026-06-11T08:01:31.999+0100,8.779,0.690,3308.742,2,1120.765
08:01:32.999,1781161292.999,2026-06-11T08:01:32.999+0100,8.775,0.690,3311.586,2,1121.765
08:01:33.999,1781161293.999,2026-06-11T08:01:33.999+0100,8.767,0.690,3314.284,2,1122.765
08:01:34.999,1781161294.999,2026-06-11T08:01:34.999+0100,8.757,0.690,3316.981,2,1123.765
08:01:35.999,1781161295.999,2026-06-11T08:01:35.999+0100,8.743,0.690,3320.234,2,1124.765
08:01:36.999,1781161296.999,2026-06-11T08:01:36.999+0100,8.727,0.690,3323.706,2,1125.765
08:01:37.999,1781161297.999,2026-06-11T08:01:37.999+0100,8.710,0.690,3327.183,2,1126.765
08:01:38.999,1781161298.999,2026-06-11T08:01:38.999+0100,8.694,0.690,3330.684,2,1127.765
08:01:39.999,1781161299.999,2026-06-11T08:01:39.999+0100,8.679,0.690,3334.186,2,1128.765
08:01:40.999,1781161300.999,2026-06-11T08:01:40.999+0100,8.666,0.690,3337.560,2,1129.765
08:01:41.999,1781161301.999,2026-06-11T08:01:41.999+0100,8.656,0.690,3340.858,2,1130.765
08:01:42.999,1781161302.999,2026-06-11T08:01:42.999+0100,8.646,0.690,3344.171,2,1131.765
08:01:43.999,1781161303.999,2026-06-11T08:01:43.999+0100,8.636,0.690,3347.662,2,1132.765
08:01:44.999,1781161304.999,2026-06-11T08:01:44.999+0100,8.624,0.690,3351.152,2,1133.765
08:01:45.999,1781161305.999,2026-06-11T08:01:45.999+0100,8.610,0.690,3354.649,2,1134.765
08:01:46.999,1781161306.999,2026-06-11T08:01:46.999+0100,8.592,0.690,3358.152,2,1135.765
08:01:47.999,1781161307.999,2026-06-11T08:01:47.999+0100,8.571,0.690,3361.655,2,1136.765
08:01:48.999,1781161308.999,2026-06-11T08:01:48.999+0100,8.547,0.690,3365.663,2,1137.765
08:01:49.999,1781161309.999,2026-06-11T08:01:49.999+0100,8.518,0.690,3369.678,2,1138.765
08:01:50.999,1781161310.999,2026-06-11T08:01:50.999+0100,8.487,0.690,3373.208,2,1139.765
08:01:51.999,1781161311.999,2026-06-11T08:01:51.999+0100,8.452,0.690,3376.116,2,1140.765
08:01:52.999,1781161312.999,2026-06-11T08:01:52.999+0100,8.414,0.690,3379.024,2,1141.765
08:01:53.999,1781161313.999,2026-06-11T08:01:53.999+0100,8.372,0.690,3382.310,2,1142.765
08:01:54.999,1781161314.999,2026-06-11T08:01:54.999+0100,8.326,0.690,3385.642,2,1143.765
08:01:55.999,1781161315.999,2026-06-11T08:01:55.999+0100,8.276,0.690,3389.020,2,1144.765
08:01:56.999,1781161316.999,2026-06-11T08:01:56.999+0100,8.222,0.690,3392.484,2,1145.765
08:01:57.999,1781161317.999,2026-06-11T08:01:57.999+0100,8.167,0.690,3395.948,2,1146.765
08:01:58.999,1781161318.999,2026-06-11T08:01:58.999+0100,8.110,0.690,3399.440,2,1147.765
08:01:59.999,1781161319.999,2026-06-11T08:01:59.999+0100,8.056,0.690,3402.940,2,1148.765
08:02:00.999,1781161320.999,2026-06-11T08:02:00.999+0100,8.011,0.690,3406.509,2,1149.765
08:02:01.999,1781161321.999,2026-06-11T08:02:01.999+0100,7.978,0.691,3410.284,2,1150.765
08:02:02.999,1781161322.999,2026-06-11T08:02:02.999+0100,7.964,0.693,3414.058,2,1151.765
08:02:03.999,1781161323.999,2026-06-11T08:02:03.999+0100,7.972,0.697,3417.543,2,1152.765
08:02:04.999,1781161324.999,2026-06-11T08:02:04.999+0100,8.001,0.704,3420.906,2,1153.765
08:02:05.999,1781161325.999,2026-06-11T08:02:05.999+0100,8.028,0.719,3424.293,2,1154.765
08:02:06.999,1781161326.999,2026-06-11T08:02:06.999+0100,8.056,0.743,3427.804,2,1155.765
08:02:07.999,1781161327.999,2026-06-11T08:02:07.999+0100,8.072,0.777,3431.315,2,1156.765
08:02:08.999,1781161328.999,2026-06-11T08:02:08.999+0100,8.053,0.821,3434.610,2,1157.765
08:02:09.999,1781161329.999,2026-06-11T08:02:09.999+0100,7.974,0.870,3437.767,2,1158.765
08:02:10.999,1781161330.999,2026-06-11T08:02:10.999+0100,7.815,0.927,3440.721,2,1159.765
08:02:11.999,1781161331.999,2026-06-11T08:02:11.999+0100,7.565,0.999,3440.783,2,1160.765
08:02:12.999,1781161332.999,2026-06-11T08:02:12.999+0100,7.225,1.099,3440.845,2,1161.765
08:02:13.999,1781161333.999,2026-06-11T08:02:13.999+0100,6.806,1.244,3440.907,2,1162.765
08:03:41.999,1781161421.999,2026-06-11T08:03:41.999+0100,10.383,1.419,3446.352,3,1250.765
08:03:42.999,1781161422.999,2026-06-11T08:03:42.999+0100,9.957,1.189,3447.242,3,1251.765
08:03:43.999,1781161423.999,2026-06-11T08:03:43.999+0100,9.599,1.024,3449.451,3,1252.765
08:03:44.999,1781161424.999,2026-06-11T08:03:44.999+0100,9.317,0.906,3451.659,3,1253.765
08:03:45.999,1781161425.999,2026-06-11T08:03:45.999+0100,9.110,0.821,3454.173,3,1254.765
08:03:46.999,1781161426.999,2026-06-11T08:03:46.999+0100,8.969,0.764,3456.746,3,1255.765
08:03:47.999,1781161427.999,2026-06-11T08:03:47.999+0100,8.882,0.729,3459.586,3,1256.765
08:03:48.999,1781161428.999,2026-06-11T08:03:48.999+0100,8.836,0.710,3463.073,3,1257.765
08:03:49.999,1781161429.999,2026-06-11T08:03:49.999+0100,8.818,0.699,3466.561,3,1258.765
08:03:50.999,1781161430.999,2026-06-11T08:03:50.999+0100,8.817,0.694,3469.891,3,1259.765
08:03:51.999,1781161431.999,2026-06-11T08:03:51.999+0100,8.824,0.692,3473.166,3,1260.765
08:03:52.999,1781161432.999,2026-06-11T08:03:52.999+0100,8.834,0.691,3476.486,3,1261.765
08:03:53.999,1781161433.999,2026-06-11T08:03:53.999+0100,8.843,0.691,3479.985,3,1262.765
08:03:54.999,1781161434.999,2026-06-11T08:03:54.999+0100,8.849,0.691,3483.483,3,1263.765
08:03:55.999,1781161435.999,2026-06-11T08:03:55.999+0100,8.850,0.690,3486.506,3,1264.765
08:03:56.999,1781161436.999,2026-06-11T08:03:56.999+0100,8.848,0.690,3489.275,3,1265.765
08:03:57.999,1781161437.999,2026-06-11T08:03:57.999+0100,8.843,0.690,3492.102,3,1266.765
08:03:58.999,1781161438.999,2026-06-11T08:03:58.999+0100,8.834,0.690,3495.416,3,1267.765
08:03:59.999,1781161439.999,2026-06-11T08:03:59.999+0100,8.821,0.690,3498.731,3,1268.765
08:04:00.999,1781161440.999,2026-06-11T08:04:00.999+0100,8.804,0.690,3502.166,3,1269.765
08:04:01.999,1781161441.999,2026-06-11T08:04:01.999+0100,8.784,0.690,3505.697,3,1270.765
08:04:02.999,1781161442.999,2026-06-11T08:04:02.999+0100,8.759,0.690,3509.219,3,1271.765
08:04:03.999,1781161443.999,2026-06-11T08:04:03.999+0100,8.731,0.690,3512.015,3,1272.765
08:04:04.999,1781161444.999,2026-06-11T08:04:04.999+0100,8.700,0.690,3514.812,3,1273.765
08:04:05.999,1781161445.999,2026-06-11T08:04:05.999+0100,8.668,0.690,3518.006,3,1274.765
08:04:06.999,1781161446.999,2026-06-11T08:04:06.999+0100,8.635,0.690,3521.659,3,1275.765
08:04:07.999,1781161447.999,2026-06-11T08:04:07.999+0100,8.603,0.690,3525.311,3,1276.765
08:04:08.999,1781161448.999,2026-06-11T08:04:08.999+0100,8.573,0.690,3529.070,3,1277.765
08:04:09.999,1781161449.999,2026-06-11T08:04:09.999+0100,8.547,0.690,3532.839,3,1278.765
08:04:10.999,1781161450.999,2026-06-11T08:04:10.999+0100,8.524,0.690,3536.509,3,1279.765
08:04:11.999,1781161451.999,2026-06-11T08:04:11.999+0100,8.504,0.690,3540.012,3,1280.765
08:04:12.999,1781161452.999,2026-06-11T08:04:12.999+0100,8.486,0.690,3543.516,3,1281.765
08:04:13.999,1781161453.999,2026-06-11T08:04:13.999+0100,8.467,0.690,3546.162,3,1282.765
08:04:14.999,1781161454.999,2026-06-11T08:04:14.999+0100,8.447,0.690,3548.625,3,1283.765
08:04:15.999,1781161455.999,2026-06-11T08:04:15.999+0100,8.422,0.690,3551.450,3,1284.765
08:04:16.999,1781161456.999,2026-06-11T08:04:16.999+0100,8.391,0.690,3555.211,3,1285.765
08:04:17.999,1781161457.999,2026-06-11T08:04:17.999+0100,8.356,0.690,3558.972,3,1286.765
